Index,X,Y,Re(frequency 0),Im(frequency 0),Re(frequency 1),Im(frequency 1),Re(frequency 2),Im(frequency 2),Re(frequency 3),Im(frequency 3),Re(frequency 4),Im(frequency 4),Re(frequency 5),Im(frequency 5)
0,0,0,2.50075E9,2.50075E9,2.50425E9,2.50425E9,2.50775E9,2.50775E9,2.51125E9,2.51125E9,2.51475E9,2.51475E9,2.51825E9,2.51825E9
50,0.0584861111111,1.6769898305159998,46.82844223194287,-88.0861396281938,-17.31234634644435,-54.72242548636204,-52.37484108574042,12.629724842695545,-12.539403380736024,25.384189914480128,-11.576763705851771,-29.738097459095417,-47.49658217579549,28.652034608919976
51,0.0584861111111,1.6546150121,43.70918775300902,65.2247769028781,129.75284434735906,0.6052654463191378,25.11343846814898,-102.67440845211912,-83.14512845373802,-73.61182172749578,-89.34016396854737,-0.2089939012603983,-13.416259854108876,-71.27553476544126
52,0.0584861111111,1.6260847457599998,91.67408480043602,116.22668765124644,226.3282582880265,-19.825855886600714,25.952247642191438,-204.26849178752468,-159.82135240496908,-123.02337875186403,-161.3158037702168,28.9703205302492,-7.096145929632666,-103.81804904370665
53,0.0584861111111,1.616110895878,46.22396937516436,100.42761833138145,185.6548744111275,-28.146246478371534,13.924166163850296,-196.4310898469803,-170.18315983912763,-113.6598281002774,-125.6170099821258,51.04714969387874,-7.1748618181050405,-70.37833534482283
54,0.0584861111111,1.5991719128399997,-39.76651764420968,6.845027434506193,109.17036416414821,-54.54902850536843,-26.58939535173831,-163.5163444040883,-163.96663809016735,-88.4446304612452,-129.2051036256664,82.60777982472794,-27.226251176469333,-35.6501329933954
55,0.0584861111111,1.56602711865,-10.6091249311022,-59.84742230926567,-45.85583636305939,-39.13538830231693,-60.92492822146691,-10.32596926639396,-82.44311316856917,-25.801051100695354,-103.62270152803501,5.5061920401303945,-31.625013860410427,1.0725761322296572
56,0.0584861111111,1.438237288136,6.403345607447614,127.2282710786381,93.02973994844105,-24.554412515902612,-4.407653041145873,-131.3865136354545,-138.01107586395804,-20.05202367997446,-120.67507627221934,141.16621754518374,-0.8990257617979803,-16.908708489677732
57,0.0584861111111,1.414675060526,-80.93949648171692,170.02689764418292,109.33629404170145,87.52229463494785,82.7214253652177,-79.69857198529303,-74.99770656627193,-93.87199672340519,-165.37488568916186,39.36855474877389,44.53563831933712,17.477208488967367
58,0.0584861111111,1.39914430993,-41.66295524274929,19.929214188894942,23.096799551002313,117.21836716079333,107.60407405848551,-6.250878804162342,-4.584396431658847,-93.91572537258058,-112.34155073924059,13.497293677075554,35.87430196334442,16.342713080502985
